911,201,894
911,201,59
911,201,444
911,201,256
911,201,1009
3102,202,1499
3102,202,1868
3102,202,1637
2355,203,56
2355,203,1343
2355,203,659
2355,203,1049
2355,203,613
2355,203,798
3503,204,1948
3503,204,826
3503,204,1933
3503,204,204
3503,204,1004
3503,204,1556
2544,205,672
2544,205,1143
2544,205,756
2544,205,1664
2544,205,1454
2544,205,745
1407,206,1378
1407,206,1753
1407,206,385
2349,207,1264
2349,207,587
2349,207,818
2349,207,1623
247,208,309
247,208,355
247,208,1326
247,208,1772
829,209,1398
829,209,463
829,209,661
2286,210,1369
2286,210,962
715,211,541
715,211,151
715,211,814
715,211,1027
715,211,884
715,211,241
715,211,1583
715,211,1763
1120,212,1968
1120,212,928
1120,212,1422
1120,212,282
622,213,274
622,213,418
622,213,891
622,213,1398
622,213,936
3889,214,1914
3889,214,1145
3889,214,393
3889,214,740
3889,214,1984
3889,214,1474
3889,214,302
3889,214,1377
3889,214,1017
3609,215,1210
3609,215,1050
3609,215,433
3609,215,1553
3609,215,988
3609,215,1977
3609,215,481
3609,215,1928
3609,215,1778
2182,216,611
2182,216,1372
2182,216,479
2182,216,248
2182,216,1457
2182,216,957
1393,217,1185
2337,218,905
1672,219,1258
1672,219,280
1672,219,861
1672,219,1366
1672,219,787
1672,219,1908
1672,219,1000
3543,220,1603
3543,220,356
1929,221,1689
1929,221,258
1929,221,1079
1929,221,950
1630,222,1780
1630,222,725
1630,222,901
1630,222,509
1630,222,294
1630,222,1749
1630,222,100
1630,222,810
3859,223,1668
3859,223,12
3859,223,1965
3859,223,1432
3859,223,839
2580,224,139
2580,224,841
2580,224,1527
2580,224,1067
1506,225,355
1506,225,1851
1506,225,1095
1506,225,1239
1506,225,1568
1506,225,360
1506,225,1097
1506,225,439
1506,225,696
339,226,907
339,226,1656
339,226,1638
339,226,317
2019,227,907
2019,227,1821
2019,227,362
2019,227,1562
530,228,1200
530,228,464
1044,229,1841
1044,229,564
1044,229,5
1044,229,5
2692,230,1035
2692,230,1537
2692,230,557
2692,230,691
213,231,784
1469,232,1636
1469,232,1944
784,233,1007
2183,234,1185
2183,234,1808
2183,234,910
2183,234,1716
2183,234,584
3336,235,1423
3336,235,235
3336,235,666
3336,235,1084
3336,235,1694
3336,235,932
3378,236,1771
3378,236,871
3378,236,1262
3378,236,67
3378,236,1459
3378,236,1813
3378,236,633
3378,236,883
3063,237,340
3566,238,303
3566,238,462
3566,238,1947
3566,238,63
3566,238,172
3566,238,1587
3566,238,239
3566,238,805
3566,238,1762
3182,239,1429
3182,239,1870
3182,239,880
3182,239,1745
3182,239,1498
3182,239,1088
3182,239,326
3182,239,1500
3182,239,1602
418,240,1197
418,240,703
418,240,1962
3018,241,1740
3018,241,277
3018,241,1569
3018,241,811
3018,241,1484
3018,241,100
3018,241,327
2933,242,731
2933,242,927
2933,242,275
2933,242,162
2933,242,504
2933,242,13
102,243,200
102,243,754
102,243,1
102,243,1560
102,243,711
102,243,1826
1440,244,957
1440,244,634
3797,245,44
3797,245,791
3797,245,1546
3797,245,362
3797,245,1684
1077,246,1829
1077,246,858
1077,246,1248
1077,246,1588
1077,246,452
1077,246,727
1077,246,598
3509,247,1798
3509,247,102
3509,247,693
3509,247,1410
3509,247,1338
3509,247,1308
3509,247,1027
3509,247,460
2654,248,1491
3374,249,1821
3374,249,1016
3374,249,948
3374,249,1546
