1185,601,761
1185,601,592
1185,601,345
1185,601,1331
1185,601,972
574,602,1831
574,602,1821
574,602,892
574,602,1741
574,602,500
574,602,1738
574,602,1377
2818,603,626
2818,603,1184
2818,603,1547
2818,603,1670
415,604,959
415,604,1237
415,604,1012
415,604,1098
910,605,1645
910,605,1203
910,605,591
910,605,1899
910,605,1597
910,605,1329
910,605,1141
910,605,1257
910,605,336
2903,606,1203
2903,606,1035
2903,606,889
3165,607,1487
3165,607,792
3165,607,1654
3165,607,907
3584,608,102
3584,608,1866
3584,608,1147
3584,608,684
3284,609,764
3284,609,1128
2040,610,527
2040,610,523
2040,610,152
2931,611,662
2931,611,966
2931,611,1337
3646,612,475
3646,612,1045
3646,612,1633
3646,612,1738
3646,612,676
3646,612,1284
3646,612,593
1484,613,746
1484,613,1879
1484,613,1700
3577,614,751
3577,614,809
3577,614,602
3577,614,191
3220,615,1009
3220,615,443
3220,615,74
3220,615,1231
3220,615,856
3220,615,910
3220,615,821
2257,616,528
2257,616,323
2257,616,79
2257,616,1742
2257,616,438
2257,616,1352
1766,617,82
1766,617,1921
1766,617,275
1766,617,1668
1766,617,1563
1766,617,455
3395,618,239
3395,618,1199
3395,618,1929
3395,618,1762
3072,619,980
3072,619,1434
3072,619,260
3072,619,1649
3072,619,1595
3072,619,1128
3072,619,1528
3072,619,1185
885,620,789
885,620,1173
885,620,1517
885,620,90
2532,621,1570
2532,621,1100
2532,621,1096
925,622,1446
1404,623,1470
927,624,603
598,625,15
598,625,733
1276,626,771
1276,626,1614
1276,626,886
711,627,369
711,627,1189
711,627,1113
711,627,1075
711,627,410
711,627,1856
711,627,1194
3850,628,841
3850,628,1998
3850,628,1530
3850,628,1693
3850,628,1424
3873,629,444
3873,629,686
3873,629,1607
3873,629,1300
3873,629,77
50,630,1083
50,630,422
50,630,1183
50,630,179
50,630,1681
50,630,1334
50,630,1373
50,630,1079
50,630,1152
938,631,555
938,631,1344
938,631,1649
938,631,1613
938,631,1730
663,632,1542
663,632,1420
663,632,1593
663,632,864
663,632,673
663,632,173
663,632,206
663,632,835
663,632,1650
474,633,1734
474,633,460
474,633,1708
474,633,1366
759,634,102
759,634,1698
759,634,1172
1544,635,821
1544,635,148
1544,635,91
1544,635,1779
1544,635,553
1544,635,1503
1544,635,310
3611,636,1203
3611,636,1317
3611,636,168
3611,636,491
3611,636,1710
3611,636,396
3478,637,1141
2311,638,707
2311,638,688
2311,638,1759
2311,638,1098
2311,638,444
3770,639,1125
343,640,13
343,640,1412
343,640,1837
343,640,719
343,640,1290
343,640,336
3656,641,465
3656,641,804
3656,641,549
3656,641,1602
3656,641,812
3656,641,42
2570,642,1365
2570,642,1634
2570,642,947
2570,642,350
2570,642,1398
2570,642,1809
2570,642,1058
3375,643,1984
3375,643,900
3973,644,1550
3973,644,880
3973,644,1654
3973,644,1705
3973,644,911
3973,644,1033
3973,644,63
3973,644,1848
3973,644,775
1073,645,1599
1073,645,1692
1073,645,1975
1073,645,551
3995,646,621
3995,646,876
3995,646,1347
3995,646,1079
3995,646,1607
3327,647,1209
3327,647,116
3327,647,1937
3327,647,656
2650,648,1361
2650,648,1272
2650,648,677
2650,648,460
2650,648,24
2650,648,1670
2066,649,667
2066,649,159
2066,649,649
2066,649,389
2066,649,1885
2066,649,230
2447,650,789
2447,650,535
2447,650,1372
2447,650,1267
2447,650,1925
2447,650,1114
2447,650,1234
908,651,1869
908,651,194
908,651,338
908,651,1459
908,651,1293
2879,652,1833
2879,652,1446
2879,652,808
2879,652,1975
2879,652,1966
2879,652,1180
2879,652,704
2879,652,292
2722,653,507
2722,653,928
2722,653,330
2722,653,1878
1126,654,55
1126,654,1053
1126,654,1429
1126,654,1577
1126,654,100
1126,654,434
1126,654,26
1126,654,1168
1126,654,280
2245,655,1182
2245,655,731
3219,656,1355
3219,656,1577
3219,656,1469
1295,657,841
1295,657,503
1295,657,849
1295,657,1019
1295,657,612
1295,657,619
1295,657,1900
2851,658,1064
2851,658,874
2851,658,335
2851,658,1086
2851,658,1869
2851,658,1816
2851,658,1757
2851,658,1266
2851,658,76
1620,659,985
1620,659,219
1620,659,118
1620,659,1105
1620,659,1866
2396,660,1143
2396,660,1831
2396,660,487
2396,660,282
2396,660,637
259,661,1394
259,661,1254
259,661,1929
259,661,556
259,661,1380
259,661,1137
259,661,1878
259,661,1305
3755,662,1621
3755,662,625
3755,662,1333
3755,662,1015
3755,662,287
