2281,2201,231
1557,2202,1633
1557,2202,824
1557,2202,143
238,2203,1631
238,2203,1911
238,2203,1700
238,2203,1454
2583,2204,198
2583,2204,1377
2583,2204,682
2583,2204,730
2583,2204,1131
2583,2204,1186
2583,2204,572
3652,2205,1369
3652,2205,1046
3652,2205,1265
3652,2205,1106
3652,2205,1750
3652,2205,1537
3652,2205,1443
3652,2205,1932
467,2206,1664
1719,2207,170
1719,2207,1114
1719,2207,528
1719,2207,496
1719,2207,535
2997,2208,1189
2997,2208,941
2997,2208,732
2997,2208,1057
2997,2208,1299
2298,2209,1422
2298,2209,1799
2298,2209,1227
2298,2209,1830
664,2210,1598
664,2210,781
664,2210,938
664,2210,1205
664,2210,568
664,2210,1382
3164,2211,1685
3164,2211,1203
3164,2211,1293
3164,2211,1721
3164,2211,1912
3164,2211,1056
1003,2212,294
1003,2212,979
1003,2212,1690
1003,2212,1291
1003,2212,870
3774,2213,57
3774,2213,1835
3774,2213,907
3774,2213,1427
3774,2213,735
3774,2213,959
368,2214,1379
368,2214,1249
368,2214,599
368,2214,1152
368,2214,1005
368,2214,861
2961,2215,941
2961,2215,1265
2961,2215,1737
2961,2215,111
2961,2215,429
3039,2216,788
3039,2216,479
2241,2217,1395
2790,2218,1461
2790,2218,1345
2790,2218,1986
2790,2218,444
3403,2219,454
3403,2219,1883
3403,2219,1072
3403,2219,1191
3403,2219,957
3403,2219,1238
3403,2219,1865
3403,2219,50
32,2220,829
32,2220,5
32,2220,1641
32,2220,400
32,2220,661
659,2221,37
659,2221,928
659,2221,1691
1769,2222,47
1769,2222,309
1769,2222,422
1769,2222,1547
1769,2222,1508
1769,2222,1626
1769,2222,417
1769,2222,726
1769,2222,353
3025,2223,1110
3216,2224,26
3216,2224,1804
3216,2224,723
3216,2224,930
499,2225,1876
499,2225,603
499,2225,885
499,2225,1577
499,2225,369
193,2226,647
193,2226,898
193,2226,1012
193,2226,1762
193,2226,1088
858,2227,866
858,2227,1023
858,2227,1371
858,2227,898
858,2227,1681
858,2227,1669
858,2227,164
858,2227,1228
858,2227,1063
3056,2228,1751
3056,2228,1168
3056,2228,184
3056,2228,318
3056,2228,96
3056,2228,547
3056,2228,1946
3056,2228,497
3056,2228,31
1127,2229,256
1127,2229,753
695,2230,1916
695,2230,425
695,2230,1971
2553,2231,1965
2553,2231,505
2553,2231,1407
2553,2231,819
2553,2231,1088
2778,2232,226
2778,2232,593
2778,2232,1869
2778,2232,1931
2778,2232,1067
2778,2232,901
2778,2232,1965
2778,2232,617
633,2233,798
633,2233,920
633,2233,963
633,2233,715
633,2233,1328
1997,2234,1533
1997,2234,1683
1997,2234,27
1997,2234,502
1997,2234,606
1997,2234,1002
1997,2234,763
1997,2234,55
1997,2234,1308
2989,2235,620
2989,2235,1122
2989,2235,1040
2989,2235,492
2989,2235,1433
2989,2235,1925
2989,2235,1284
2426,2236,532
2426,2236,999
2426,2236,341
2426,2236,1294
2426,2236,1483
2426,2236,929
2426,2236,974
2426,2236,543
1253,2237,1241
1253,2237,1145
1253,2237,1680
1253,2237,887
2582,2238,1232
2582,2238,1936
2582,2238,160
3416,2239,1194
3416,2239,1354
3416,2239,545
3416,2239,925
3416,2239,798
1647,2240,275
1647,2240,766
1647,2240,328
1647,2240,44
3890,2241,1594
3890,2241,1965
3890,2241,1306
3890,2241,647
3890,2241,1469
3890,2241,1506
2695,2242,1468
2695,2242,1935
2695,2242,746
2695,2242,1261
2695,2242,710
3242,2243,854
3242,2243,579
3242,2243,1183
3242,2243,1030
2829,2244,1364
2829,2244,1423
2829,2244,718
2829,2244,819
1967,2245,772
1967,2245,776
1967,2245,886
3213,2246,1615
3213,2246,1951
3213,2246,617
3213,2246,660
3213,2246,770
3213,2246,1122
3213,2246,1558
3213,2246,1366
3213,2246,1179
3215,2247,1763
3215,2247,1698
3215,2247,1864
1292,2248,1761
1292,2248,817
1292,2248,10
2086,2249,845
2086,2249,542
2086,2249,132
2086,2249,892
2086,2249,1875
2086,2249,1231
2086,2249,759
2086,2249,1208
2086,2249,989
2515,2250,641
2515,2250,1395
2515,2250,716
990,2251,1661
990,2251,1522
990,2251,339
990,2251,862
990,2251,1183
1889,2252,1602
1889,2252,1918
1889,2252,1530
1889,2252,1976
1889,2252,442
1889,2252,358
1889,2252,1804
1245,2253,1758
1245,2253,1207
1245,2253,1373
1245,2253,556
1245,2253,611
1245,2253,940
1245,2253,1183
1245,2253,1737
1245,2253,1373
