1459,1001,629
1459,1001,1126
1459,1001,245
1459,1001,407
2221,1002,1316
2221,1002,164
2221,1002,1773
2221,1002,147
2221,1002,1731
2252,1003,1411
2252,1003,474
2252,1003,380
2252,1003,640
2252,1003,1571
2252,1003,943
2252,1003,1549
3459,1004,1986
3459,1004,270
3459,1004,1021
3459,1004,640
3459,1004,1191
3459,1004,1731
3459,1004,618
3459,1004,1263
1823,1005,1740
1823,1005,1913
1823,1005,1628
1823,1005,803
1823,1005,1295
1823,1005,1898
137,1006,1910
137,1006,515
137,1006,509
137,1006,166
137,1006,1350
137,1006,1777
350,1007,177
350,1007,1389
1591,1008,1667
1591,1008,1971
3629,1009,1972
3629,1009,541
3629,1009,1596
3629,1009,259
3629,1009,537
3629,1009,238
3629,1009,1763
3629,1009,471
3629,1009,762
2292,1010,433
2484,1011,1763
2484,1011,1344
2484,1011,1298
2484,1011,548
2484,1011,1929
2484,1011,285
2484,1011,1662
2484,1011,991
2484,1011,1817
465,1012,1
465,1012,732
465,1012,1361
465,1012,803
465,1012,1704
465,1012,59
465,1012,1988
1363,1013,545
1363,1013,583
1363,1013,771
1363,1013,1445
1348,1014,432
1348,1014,925
1348,1014,304
1348,1014,1504
1348,1014,1658
1348,1014,181
1348,1014,1004
1348,1014,948
1348,1014,926
1350,1015,1553
1350,1015,470
1350,1015,71
1350,1015,1087
1350,1015,1669
1350,1015,1952
1397,1016,1292
1397,1016,370
1397,1016,715
1397,1016,619
1397,1016,1423
1397,1016,224
1397,1016,701
1421,1017,1931
1421,1017,404
1421,1017,347
716,1018,1439
716,1018,199
716,1018,1222
716,1018,389
716,1018,1370
2124,1019,781
2124,1019,189
2124,1019,1903
2124,1019,1427
1134,1020,1991
1345,1021,1191
1345,1021,1971
1345,1021,1850
1345,1021,1730
1345,1021,1274
1345,1021,1763
1345,1021,17
1345,1021,1501
1345,1021,748
201,1022,1632
201,1022,1634
201,1022,1946
3352,1023,484
3352,1023,532
3352,1023,1796
3352,1023,969
3352,1023,616
3352,1023,1148
3352,1023,846
3352,1023,1851
3724,1024,364
3724,1024,1026
3724,1024,911
2416,1025,1250
2416,1025,1056
2416,1025,512
1058,1026,649
1355,1027,1862
1679,1028,897
1679,1028,487
1679,1028,654
1679,1028,317
1679,1028,1740
1679,1028,1716
1679,1028,1705
3681,1029,263
3681,1029,1689
380,1030,126
380,1030,224
380,1030,56
380,1030,1821
380,1030,2000
380,1030,1709
380,1030,402
380,1030,432
380,1030,942
1014,1031,673
1014,1031,283
1014,1031,1112
1014,1031,506
1014,1031,1016
1014,1031,1797
1014,1031,1751
29,1032,109
1021,1033,1948
1326,1034,718
2052,1035,1358
2052,1035,683
2052,1035,876
2052,1035,593
2052,1035,2
2052,1035,1453
2052,1035,254
2052,1035,1923
1879,1036,953
1879,1036,1978
1879,1036,50
1879,1036,1938
1879,1036,1352
1879,1036,1203
1879,1036,1930
1879,1036,1956
3385,1037,495
3385,1037,1715
3385,1037,1629
3385,1037,1112
3385,1037,1145
3385,1037,1079
3385,1037,176
3385,1037,349
674,1038,1716
484,1039,411
484,1039,396
484,1039,1241
777,1040,1122
2446,1041,457
2446,1041,409
2446,1041,599
2446,1041,469
2446,1041,426
2446,1041,1485
2446,1041,1370
2446,1041,1374
2994,1042,1340
2994,1042,1594
2994,1042,489
2994,1042,1822
2994,1042,1108
2994,1042,655
2994,1042,1822
2994,1042,507
3339,1043,1268
3339,1043,1779
3339,1043,58
3353,1044,1695
3353,1044,1058
3353,1044,548
3353,1044,140
3353,1044,880
3172,1045,1165
3172,1045,1385
3731,1046,830
3731,1046,1780
3731,1046,1147
3731,1046,713
1791,1047,925
1791,1047,442
1791,1047,662
1791,1047,1510
1791,1047,711
1387,1048,22
1387,1048,295
1387,1048,240
3558,1049,838
3558,1049,639
3558,1049,417
3558,1049,105
3558,1049,32
3558,1049,106
3824,1050,1517
3824,1050,1547
3824,1050,1561
3824,1050,1461
3824,1050,546
3824,1050,870
3824,1050,453
3824,1050,1943
1279,1051,731
3740,1052,1433
3740,1052,1785
3740,1052,650
3740,1052,1534
3740,1052,1800
3740,1052,408
1955,1053,9
1955,1053,589
1955,1053,783
