1,1001,629,2,2013/02/17
2,1001,1126,3,2013/02/17
3,1001,245,2,2013/02/17
4,1001,407,2,2013/02/17
1,1002,1316,1,2013/06/15
2,1002,164,2,2013/06/15
3,1002,1773,2,2013/06/15
4,1002,147,2,2013/06/15
5,1002,1731,3,2013/06/15
1,1003,1411,2,2013/06/12
2,1003,474,1,2013/06/12
3,1003,380,2,2013/06/12
4,1003,640,1,2013/06/12
5,1003,1571,2,2013/06/12
6,1003,943,2,2013/06/12
7,1003,1549,2,2013/06/12
1,1004,1986,2,2013/06/09
2,1004,270,1,2013/06/09
3,1004,1021,3,2013/06/09
4,1004,640,1,2013/06/09
5,1004,1191,3,2013/06/09
6,1004,1731,2,2013/06/09
7,1004,618,1,2013/06/09
8,1004,1263,1,2013/06/09
1,1005,1740,1,2013/06/07
2,1005,1913,2,2013/06/07
3,1005,1628,3,2013/06/07
4,1005,803,2,2013/06/07
5,1005,1295,1,2013/06/07
6,1005,1898,3,2013/06/07
1,1006,1910,1,2013/06/13
2,1006,515,1,2013/06/13
3,1006,509,3,2013/06/13
4,1006,166,2,2013/06/13
5,1006,1350,1,2013/06/13
6,1006,1777,2,2013/06/13
1,1007,177,1,2013/06/01
2,1007,1389,3,2013/06/01
1,1008,1667,2,2013/06/07
2,1008,1971,3,2013/06/07
1,1009,1972,1,2013/06/25
2,1009,541,3,2013/06/25
3,1009,1596,2,2013/06/25
4,1009,259,3,2013/06/25
5,1009,537,1,2013/06/25
6,1009,238,3,2013/06/25
7,1009,1763,2,2013/06/25
8,1009,471,1,2013/06/25
9,1009,762,3,2013/06/25
1,1010,433,1,2013/06/05
1,1011,1763,2,2013/06/14
2,1011,1344,3,2013/06/14
3,1011,1298,1,2013/06/14
4,1011,548,2,2013/06/14
5,1011,1929,3,2013/06/14
6,1011,285,1,2013/06/14
7,1011,1662,2,2013/06/14
8,1011,991,1,2013/06/14
9,1011,1817,2,2013/06/14
1,1012,1,3,2013/06/17
2,1012,732,1,2013/06/17
3,1012,1361,3,2013/06/17
4,1012,803,3,2013/06/17
5,1012,1704,2,2013/06/17
6,1012,59,2,2013/06/17
7,1012,1988,3,2013/06/17
1,1013,545,2,2013/06/09
2,1013,583,1,2013/06/09
3,1013,771,3,2013/06/09
4,1013,1445,3,2013/06/09
1,1014,432,1,2013/06/28
2,1014,925,3,2013/06/28
3,1014,304,3,2013/06/28
4,1014,1504,1,2013/06/28
5,1014,1658,2,2013/06/28
6,1014,181,3,2013/06/28
7,1014,1004,3,2013/06/28
8,1014,948,2,2013/06/28
9,1014,926,1,2013/06/28
1,1015,1553,3,2013/06/18
2,1015,470,2,2013/06/18
3,1015,71,3,2013/06/18
4,1015,1087,3,2013/06/18
5,1015,1669,2,2013/06/18
6,1015,1952,2,2013/06/18
1,1016,1292,1,2013/06/09
2,1016,370,2,2013/06/09
3,1016,715,2,2013/06/09
4,1016,619,2,2013/06/09
5,1016,1423,1,2013/06/09
6,1016,224,3,2013/06/09
7,1016,701,2,2013/06/09
1,1017,1931,2,2013/06/09
2,1017,404,2,2013/06/09
3,1017,347,2,2013/06/09
1,1018,1439,1,2013/06/01
2,1018,199,1,2013/06/01
3,1018,1222,2,2013/06/01
4,1018,389,3,2013/06/01
5,1018,1370,2,2013/06/01
1,1019,781,3,2013/06/08
2,1019,189,2,2013/06/08
3,1019,1903,2,2013/06/08
4,1019,1427,2,2013/06/08
1,1020,1991,3,2013/06/14
1,1021,1191,2,2013/06/14
2,1021,1971,3,2013/06/14
3,1021,1850,1,2013/06/14
4,1021,1730,2,2013/06/14
5,1021,1274,3,2013/06/14
6,1021,1763,1,2013/06/14
7,1021,17,1,2013/06/14
8,1021,1501,1,2013/06/14
9,1021,748,2,2013/06/14
1,1022,1632,1,2013/06/20
2,1022,1634,1,2013/06/20
3,1022,1946,1,2013/06/20
1,1023,484,2,2013/06/08
2,1023,532,3,2013/06/08
3,1023,1796,2,2013/06/08
4,1023,969,3,2013/06/08
5,1023,616,1,2013/06/08
6,1023,1148,3,2013/06/08
7,1023,846,1,2013/06/08
8,1023,1851,2,2013/06/08
1,1024,364,1,2013/06/09
2,1024,1026,3,2013/06/09
3,1024,911,1,2013/06/09
1,1025,1250,1,2013/06/26
2,1025,1056,2,2013/06/26
3,1025,512,1,2013/06/26
1,1026,649,1,2013/06/27
1,1027,1862,1,2013/06/14
1,1028,897,2,2013/06/15
2,1028,487,1,2013/06/15
3,1028,654,3,2013/06/15
4,1028,317,3,2013/06/15
5,1028,1740,1,2013/06/15
6,1028,1716,2,2013/06/15
7,1028,1705,1,2013/06/15
1,1029,263,1,2013/06/02
2,1029,1689,1,2013/06/02
1,1030,126,3,2013/06/14
2,1030,224,2,2013/06/14
3,1030,56,2,2013/06/14
4,1030,1821,1,2013/06/14
5,1030,2000,3,2013/06/14
6,1030,1709,2,2013/06/14
7,1030,402,3,2013/06/14
8,1030,432,1,2013/06/14
9,1030,942,3,2013/06/14
1,1031,673,1,2013/06/05
2,1031,283,1,2013/06/05
3,1031,1112,2,2013/06/05
4,1031,506,1,2013/06/05
5,1031,1016,2,2013/06/05
