1,1601,430,1,2013/02/11
2,1601,1926,1,2013/02/11
3,1601,1096,3,2013/02/11
1,1602,1203,2,2013/09/01
2,1602,68,2,2013/09/01
3,1602,1663,2,2013/09/01
4,1602,702,1,2013/09/01
5,1602,1029,1,2013/09/01
6,1602,715,3,2013/09/01
7,1602,96,2,2013/09/01
8,1602,1944,3,2013/09/01
9,1602,1462,3,2013/09/01
1,1603,1661,1,2013/09/06
2,1603,150,2,2013/09/06
1,1604,1585,2,2013/09/16
2,1604,1311,2,2013/09/16
3,1604,526,3,2013/09/16
4,1604,1820,1,2013/09/16
5,1604,33,1,2013/09/16
6,1604,952,1,2013/09/16
7,1604,1148,1,2013/09/16
1,1605,353,3,2013/09/12
2,1605,1179,2,2013/09/12
3,1605,1487,3,2013/09/12
1,1606,359,2,2013/09/30
2,1606,1122,1,2013/09/30
3,1606,1733,1,2013/09/30
4,1606,506,3,2013/09/30
5,1606,1685,2,2013/09/30
6,1606,511,3,2013/09/30
7,1606,223,3,2013/09/30
1,1607,678,3,2013/09/15
2,1607,145,3,2013/09/15
3,1607,1255,1,2013/09/15
1,1608,1544,3,2013/09/23
1,1609,74,3,2013/09/30
2,1609,1447,3,2013/09/30
3,1609,900,2,2013/09/30
4,1609,1551,2,2013/09/30
5,1609,796,1,2013/09/30
6,1609,1785,2,2013/09/30
7,1609,661,1,2013/09/30
8,1609,1267,3,2013/09/30
1,1610,1810,1,2013/09/26
2,1610,1179,2,2013/09/26
3,1610,711,2,2013/09/26
4,1610,1223,3,2013/09/26
1,1611,1077,1,2013/09/12
2,1611,1414,3,2013/09/12
3,1611,1668,1,2013/09/12
4,1611,1694,2,2013/09/12
1,1612,764,1,2013/09/27
1,1613,266,1,2013/09/28
2,1613,725,1,2013/09/28
1,1614,352,2,2013/09/23
2,1614,1454,3,2013/09/23
3,1614,1080,3,2013/09/23
4,1614,1048,3,2013/09/23
1,1615,1244,2,2013/09/14
2,1615,684,1,2013/09/14
3,1615,1896,1,2013/09/14
1,1616,794,1,2013/09/16
2,1616,816,3,2013/09/16
3,1616,1766,3,2013/09/16
4,1616,1328,2,2013/09/16
1,1617,331,1,2013/09/03
2,1617,208,3,2013/09/03
3,1617,966,2,2013/09/03
4,1617,1661,1,2013/09/03
5,1617,334,3,2013/09/03
6,1617,896,2,2013/09/03
1,1618,229,3,2013/09/11
2,1618,1720,1,2013/09/11
3,1618,760,1,2013/09/11
4,1618,294,3,2013/09/11
5,1618,1766,3,2013/09/11
6,1618,1216,1,2013/09/11
7,1618,827,3,2013/09/11
8,1618,1198,2,2013/09/11
1,1619,1873,3,2013/09/11
2,1619,126,3,2013/09/11
3,1619,1894,3,2013/09/11
1,1620,1731,1,2013/09/14
2,1620,283,3,2013/09/14
3,1620,1319,1,2013/09/14
4,1620,1758,2,2013/09/14
5,1620,355,1,2013/09/14
6,1620,616,1,2013/09/14
1,1621,444,3,2013/09/18
2,1621,1050,3,2013/09/18
3,1621,1146,1,2013/09/18
4,1621,872,3,2013/09/18
5,1621,1213,1,2013/09/18
6,1621,1149,1,2013/09/18
7,1621,1091,2,2013/09/18
8,1621,1482,3,2013/09/18
9,1621,1557,1,2013/09/18
1,1622,1925,2,2013/09/02
2,1622,1217,2,2013/09/02
3,1622,1273,2,2013/09/02
4,1622,808,1,2013/09/02
1,1623,772,3,2013/09/10
2,1623,1875,1,2013/09/10
3,1623,1130,2,2013/09/10
4,1623,420,1,2013/09/10
5,1623,587,1,2013/09/10
6,1623,835,1,2013/09/10
7,1623,1022,2,2013/09/10
1,1624,1103,3,2013/09/25
1,1625,1755,2,2013/09/22
2,1625,1275,3,2013/09/22
3,1625,677,2,2013/09/22
4,1625,624,3,2013/09/22
5,1625,426,3,2013/09/22
6,1625,661,2,2013/09/22
7,1625,1877,2,2013/09/22
8,1625,1808,1,2013/09/22
1,1626,1304,1,2013/09/27
1,1627,894,2,2013/09/08
1,1628,1141,2,2013/09/10
2,1628,1301,2,2013/09/10
3,1628,1473,1,2013/09/10
4,1628,460,2,2013/09/10
5,1628,1610,1,2013/09/10
6,1628,870,2,2013/09/10
1,1629,1271,2,2013/09/07
2,1629,334,2,2013/09/07
3,1629,1886,3,2013/09/07
4,1629,1023,1,2013/09/07
1,1630,1722,2,2013/09/25
2,1630,1217,1,2013/09/25
3,1630,1576,1,2013/09/25
4,1630,1174,1,2013/09/25
5,1630,621,1,2013/09/25
6,1630,1000,3,2013/09/25
7,1630,981,3,2013/09/25
8,1630,1429,3,2013/09/25
9,1630,62,2,2013/09/25
1,1631,665,2,2013/09/03
2,1631,387,2,2013/09/03
3,1631,889,3,2013/09/03
4,1631,1248,1,2013/09/03
5,1631,1011,2,2013/09/03
1,1632,264,3,2013/09/18
2,1632,745,1,2013/09/18
1,1633,260,2,2013/09/27
2,1633,830,2,2013/09/27
3,1633,271,1,2013/09/27
4,1633,107,2,2013/09/27
1,1634,490,3,2013/09/17
1,1635,317,1,2013/09/04
2,1635,1385,2,2013/09/04
3,1635,515,1,2013/09/04
4,1635,1474,2,2013/09/04
5,1635,1426,3,2013/09/04
1,1636,232,1,2013/09/10
2,1636,1126,3,2013/09/10
3,1636,509,2,2013/09/10
4,1636,80,3,2013/09/10
5,1636,1930,2,2013/09/10
6,1636,645,2,2013/09/10
7,1636,1939,3,2013/09/10
8,1636,1678,2,2013/09/10
9,1636,1028,3,2013/09/10
1,1637,243,1,2013/09/06
2,1637,536,2,2013/09/06
3,1637,191,3,2013/09/06
4,1637,996,1,2013/09/06
5,1637,235,1,2013/09/06
1,1638,318,2,2013/09/12
2,1638,977,3,2013/09/12
3,1638,187,2,2013/09/12
4,1638,244,1,2013/09/12
5,1638,541,1,2013/09/12
6,1638,567,2,2013/09/12
7,1638,894,1,2013/09/12
